artist,song_name,lyric
Paul Blanco,Summer (Feat. BE’O (비오)),"['The sun goes up', ""I'm sorry I forgot her name"", ""I don't do love"", '어제는 잊기로 해', 'I been living like this', 'Living like this', 'Living like this', 'I been living like this', '담배빵 On a brand new Bottega bag', '어제보다 더 취해서 집에 가네', 'Are you', ""Thinking 'bout me"", ""(Thinking 'bout me)"", ""Thinking 'bout me"", ""(Thinking 'bout me)"", ""Thinking 'bout me"", ""Are you thinking 'bout me"", 'But 사실 너가 없어서', '내가 꿈꿔 왔던 거', '전부 의미가 없어진 건 아니', '없어진 건 아니', 'The sun goes up', ""I'm sorry I forgot her name"", ""I don't do love"", '어제는 잊기로 해', 'I been living like this', 'Living like this', 'Living like this', 'I been living like this', '샴페인을 쏟아 니가 준 Cartier 위에', 'The f*** is this girl', 'tapping on my back', 'Are you', ""Thinking 'bout me"", ""Thinking 'bout me"", ""Thinking 'bout me"", ""Are you thinking 'bout me"", '너한텐 My life’s good', '나는 불평 못해', '아무거나 갖다', '네 빈자리를 채우려 하지만', '말처럼 쉽진 않네', 'Every night every night', 'Ay ay Don Julios gets popped', 'This yungin from the block', '압구 Zombie walking', '오늘도 Move in silence', '내 옆에 쌓이는 많은', '것들이면 충분해 나는', '나 며칠 갤러리 안 들어가면 돼', ""It ain't nothing"", 'yeah yeah Stay', '방금 내가 한 말은 실수였어 oh wait', '니가 저질렀던 실수를', '전부 머리에서 지우고', '담배불에 다 태우면 돌아올래', ""Baby girl I'm sorry"", '사람 말은 아직 잘 믿지 못하지', '기대하지는 마 Please', '너랑 난 어차피', '되고 말아 Nothing', '내 삶이 시시해', '눈앞에 Vvs 있어도', '기지개 니가 잘못했잖아', '받을 테니까 먼저 전화해', 'This song is for you', '아침에 눈 뜨면 다 꿈이어줘', '다 봄인데 눈이 오네 내 맘에만', '쭉 니가 뭘 해도', 'But 사실 너가 없어서', '내가 꿈꿔 왔던 거', '전부 의미가 없어진 건 아니', '없어진 건 아니', 'yeah yeah Stay', '방금 내가 한 말은 실수였어 oh wait', '니가 저질렀던 실수를', '전부 머리에서 지우고', '담배불에 다 태우면 돌아올래', 'yeah yeah Stay', '방금 내가 한 말은 실수였어 oh wait', '니가 저질렀던 실수를', '전부 머리에서 지우고', '담배불에 다 태우면 돌아올래', '내가 아닌 저 사람과', '새 삶을 만들어가지마', '내가 아닌 저 사람과', '새 삶을 만들어가지마', '내가 아닌 저 사람과', '새 삶을 만들어가지마', '내가 아닌 저 사람과', '새 삶을 만들어가지마']"
Agust D,사람 Pt.2 (feat. 아이유),"['So time is yet now', 'Right here to go', 'I know you know', 'Anything does know', 'So time is yet now', 'Right here to go', 'Nobody doesn’t know anymore', '사랑이라는 말', '어쩌면 순간의 감정의 나열', '조건이 붙지 나는 무얼 사랑하는가', '충분히 사랑받지 못한 아이', '그래서 무엇보다 신중한 타입', '나는 말야 원해 진중한 사이', '알잖아 영원은 모래성', '잔잔한 파도에도 힘없이 쉽게 무너져', '상실은 무엇 때문에 슬픈 걸까', '사실은 두려운 게 슬픈 거야', 'So far away, you’re gone', 'Getting far away', 'Too far away, you’re gone', 'I know I have to know', 'So time is yet now', 'Right here to go', 'I know you know', 'Anything does know', 'So time is yet now', 'Right here to go', 'Nobody doesn’t know anymore', '당신은 무엇 땜에 슬픈 걸까', '사실은 두려움이 큰 거잖아', '함께 미래를 그리던 우리는 없고', '쌓은 모래성들을', '부숴 버린 것은 우린 거야', '승패가 없는 게임이라지만', '난 언제나 game loser', '모든 걸 주겠다던 우린 모든 것을 부셔', '그리고 떠나지 사랑이든 사람이든', '모두가 이기적이기 때문이야', 'So far away, you’re gone', 'Getting far away', 'Too far away, you’re gone', 'I know I have to know', 'So time is yet now', 'Right here to go', 'I know you know', 'Anything does know', 'So time is yet now', 'Right here to go', 'Nobody doesn’t know anymore', '떠가는 사람 떠가는 사랑', '사랑의 끝은 과연 무엇일까', '수많은 사람 스쳐간 사랑', '사랑은 사랑으로 완벽할까', '그래 말야 이타적인 게 어쩌면', '되려 이기적이네', '널 위해 한다는 말은 곧 내 욕심이기에', '욕심을 버리면 행복해질 건가', '채우지 못한 반쪽짜리 허상', '삶은 저항과 복종 사이의 싸움이라는데', '내가 보기에는 외로움들과의 싸움이네', '눈물이 터져 나오면 그대 울어도 돼', '(울어도 돼)', '당신은 사랑받기에도 이미 충분한데', 'So time is yet now', 'Right here to go', 'I know you know', 'Anything does know', 'So time is yet now', 'Right here to go', 'Nobody doesn’t know anymore']"
던 (DAWN),빛이 나는 너에게,"['그때 널 만나지 않았더라면', '지금의 우린 어디에 있을까', '가장 예쁠 때의 너를 만나서', '누가 뭐라 해도 뭐든 견딜 수가 있었어', '빛이 나는 널 위해 많은 걸', '놓아야만 한대도', '괜찮아 난', '알잖아 넌 내 전부였던 걸', '날 잊어버릴 만큼 행복했어', '괜찮아 내 모든 걸 잃어도', '눈부시게 빛나는 널 볼 수만 있다면', '봄날처럼 아름다웠어', '너와 나는 한 폭의 그림처럼', '돌이킬 수 없는 시간', '새겨진 한 장면 속에', '그림자조차 눈부셨으니까', '빛이 났던 우리의 기억이', '점점 사라진대도', '괜찮아 난', '알잖아 넌 내 전부였던 걸', '날 잊어버릴 만큼 행복했어', '괜찮아 내 모든 걸 잃어도', '눈부시게 빛나는 널 볼 수만 있다면', '깜깜했던 어둠 속', '환하게 날 비추던 네가 보여', '그 끝에 널 만났어', '아무렇지 않은 듯', '괜찮아 난', '고마워 네가 전부였던 건', '세상을 가진 만큼 행복했어', '괜찮아 내 모든 걸 잃어도', '눈부시게 빛나는 널 볼 수만 있다면']"
NewJeans,New Jeans,"[""Look it's a new me"", ""Switched it up, who's this?"", '우릴 봐 NewJeans', 'So fresh, so clean', '', '얼마나', '기다렸던 날', '드디어', 'Time to step out', '또 한 번 더', 'Ready for sure', 'To have some more', '', 'New hair', 'New tee', 'NewJeans', 'Do you see', 'New hair', 'New tee', 'NewJeans', 'Do you see', '', 'New hair', 'New tee', 'NewJeans', 'Do you see', 'New hair', 'New tee', 'NewJeans', 'Do you see', '', 'Make it feel', 'Like a game', 'Look at us, we go', 'On & on again', ""We'll go on to the end"", 'What we wanna do', 'On & on again', '', 'Make it feel', 'Like a game', 'Look at us, we go', 'On & on again', ""We'll go on to the end"", 'What we wanna do', 'On & on again', '', ""Look it's a new me"", ""Switched it up, who's this?"", '들어봐 NewJeans', 'So fresh, so clean', '', '얼마나', '기다렸던 날', '드디어', ""Feeling's so right"", '또 한 번 더', 'I need to know', 'You want some more', '', 'New hair', 'New tee', 'NewJeans', 'You & me', 'New hair', 'New tee', 'NewJeans', 'You & me', '', 'New hair', 'New tee', 'NewJeans', 'You & me', 'New hair', 'New tee', 'NewJeans', 'You & me']"
임영웅,인생찬가,"['꿈처럼 지나간 시간', '나는 무얼 찾고 싶었나', '지도도 없이 걸어온 삶을', '후회하진 않으리', '떠난 어제는 떠날 오늘로', '남겨지기도 하지', '나의 친구여 나의 형제여', '내 이름 불러주오', '미안하다 나의 인생아', '앞만 보며 살아왔구나', '찬란한 순간이여 영원하라', '내일은 처음 가는 길', '언제나처럼 또 두려워', '버들강아지 활짝 웃는 날', '후회하지 않으리', '비가 내리면 노래하리', '눈이 내려도 좋아', '나의 친구여 나의 형제여', '내 이름 불러 주오', '미안하다 나의 인생아', '앞만 보며 살아왔구나', '찬란한 순간이여 영원하라', '영원한 순간이여 찬란하라']"
Crush,Rush Hour (Feat. j-hope of BTS),"['Yo I’ve been walking on the street yo', '유엔빌리지에서 한강진역', '이태원을 지나왔어 언덕길로', '클랙슨은 목이 쉬어 퇴근길마다 삐걱삐걱', '그게 자그마치 2년', '입에 단내가 나 미칠 지경', '작업실로 당당하게 내비 찍어', 'This is Crush hour 비켜라 비켜', '', 'We gotta celebrate 넌 즐기기만 해', '누가 뭐래도 Baby', 'Hey ladies and gentlemen,', 'do what you wanna do baby', '', '그러니까 너넨 히비히비합 질러 빽빽', '다시 Clap clap clap and then hit that', '하나둘 모여 마치 Traffic jam', 'Get up get up', '', '그러니까 너넨 히비히비합 질러 땍땍', '따라 해 어때 생각보다 쉽지', '모두 모여 마치 Traffic jam', 'Get up (get up) get on up', '', 'Yo I’ve been walking on the street yo', '서울숲에서부터 근방 직경', 'But 어딜 가든 이젠 레드카펫 Feel yo', '사진 소리 찰칵찰칵 가는 길마다 찍어 찍어', '붐비는 People, 마치 Traffic 기분', '보험마저 없는 내 미래 비전', 'Y’all trippin’, whole lotta freaks', 'And now, Crush hour 난 그냥 형 따라 직진', '', 'We gotta celebrate 넌 즐기기만 해', '누가 뭐래도 Baby', 'Hey ladies and gentlemen,', 'do what you wanna do baby', '', '그러니까 너넨 히비히비합 질러 빽빽 (빽빽)', '다시 Clap clap clap and then hit that (hit that)', '하나둘 모여 마치 Traffic jam', 'Get up get up', '', '그러니까 너넨 히비히비합 질러 땍땍 (땍땍)', '따라 해 어때 생각보다 쉽지', '모두 모여 마치 Traffic jam', 'Get up (get up, rush hour)', 'Take’em to the bridge', '', 'La la la la la la la la', 'La la la la la la la', 'La la la la la la la la', 'La la la la la la la', '', 'This is Crush hour, Crush hour, Crush hour', 'This is Crush hour, Crush hour, Crush hour', '', 'Watch Out (Watch Out)', 'Watch Out (Watch Out)', '', 'This is Crush hour, Crush hour, Crush hour']"
임재현,Heaven(2023),"['왜 이제 왔나요 더 야윈 그대', '나만큼 힘들었나요', '두 번 살게 하네요 그대 내 삶을', '난 모든 걸 버리려 했죠', '왜 나를 떠나요 아플 거면서', '사랑이 여기 있는데', '다신 그러지 마요 내가 죽어요', '그댄 나의 숨이니까요', '나 그댈 잃는다는 건', '내 삶이 다한 것 살아도 지옥인 거죠', '그댄 나의 전부 그댄 나의 운명', '헤어질 수 없어요', '영원보다 먼 곳에 우리 사랑 가져가요', '눈물 없는 세상 나의 사랑 하나로만', '그대 살게 할게요', '그대와 나 영원히 행복할 그곳', 'Heaven', '울어도 되나요 그대 앞에서', '고마워 눈물이 나요', '기다렸던 날들이 너무나 아파서', '그대 다시 미워지네요', '사랑을 버린다는 건 모든 걸 잃는 것', '상처만 남기잖아요', '그댄 나의 전부 그댄 나의 운명', '헤어질 수 없어요', '영원보다 먼 곳에 우리 사랑 가져가요', '눈물 없는 세상 나의 사랑 하나로만', '그대 살게 할게요', '그대와 나 영원히 행복할 그곳', 'Heaven', '그댄 나의 전부 그댄 나의 운명', '헤어질 수 없어요', '영원보다 먼 곳에 우리 사랑 가져가요', '눈물 없는 세상 나의 사랑 하나로만', '그대 살게 할게요', '그대와 나 영원히 행복할 그곳', 'Heaven']"
지민,Like Crazy,"['She’s saying', 'Baby, 생각하지 마', 'There’s not a bad thing here tonight', 'Baby, 떠나도 좋아', '있어 줘 오늘까지만', 'Watch me go', '날 적셔 밤새도록 (away)', '아침도', '취해서 오지 않게', '시끄러운 음악 속에', '희미해진 나', '드라마 같은 뻔한 story', '익숙해져 가', '네가 알던 나를 찾기엔 멀리 온 걸까?', 'Yeah I know', 'You know', 'I know', 'I’d rather be', 'Lost in the lights', 'Lost in the lights', 'I’m outta my mind', '이 밤의 끝을 잡아줘', '매일 밤', 'You spin me up high', '너를 품은 달', 'Let me have a taste', 'Give me a good ride', '(Oh I’m fallin’)', 'It’s gon’ be a good night', '(Oh I’m fallin’)', 'Forever you and I', '거울 속에 비친 나', '하염없이 미쳐가', 'I’m feelin’ so alive, wasting time', 'I’d rather be', 'Lost in the lights', 'Lost in the lights', 'I’m outta my mind', '이 밤의 끝을 잡아줘', '매일 밤', 'You spin me up high', '너를 품은 달', 'Let me have a taste', 'Give me a good ride', '(Oh I’m fallin’)', 'It’s gon’ be a good night', '(Oh I’m fallin’)', 'Forever you and I', 'This will break me', 'This is gonna break me', 'No don’t you wake me', 'I wanna stay in this dream, don’t save me', 'Don’t you try to save me', 'I need a way we', 'I need a way we can dream on']"
송하예,그대를 알고,"['내가 좋아하는 걸 더 좋아했었죠', '괜한 투정 부려도 화낸 적 없었죠', '나쁜 일이 있어도', '날 보면 환히 웃었던', '그대에게 아무것도 해 준게 없네요', '무언지 모르고 받기만 했던 것들', '나 이제야 알 것 같아요 사랑이란 걸', '나는 그대를 알고 사랑을 알고', '이별을 알았죠', '다시 웃게 해줄 사람도 그대뿐이에요', '그대 사랑이 깊어 마음이 아파', '눈물이 가려서', '한걸음도 못가잖아요', '차가운 내 두 손을 놓은 적 없었죠', '아프기라도 하면 밤새워 지키고', '나의 몸과 마음을 나보다 아껴주었던', '그대에게 못나게도 상처만 줬네요', '헤어지잔 말은 꺼낸 적 없었지만', '변해간 마음까지도 감싸주던 한사람', '나는 그대를 알고 사랑을 알고', '이별을 알았죠', '다시 웃게 해줄 사람도 그대뿐이에요', '그대 사랑이 깊어', '마음이 아파 눈물이 가려서', '한걸음도 못가서', '자꾸만 돌아보는 나인 걸', '한 달이 가고 일 년이 가고', '십년이 지나도', '그대 나를 몰라도 나를 잊어도', '다른 사랑해도', '내가 기다리는 사람은 그대뿐이에요', '다시 믿게 할 사람 웃게 할 사람', '사랑할 한사람', '오직 그대인 걸 아니까']"
NMIXX,Love Me Like This,"['Love me like this Love me like that', 'Love me like this and', 'I love you right back', '뛰는 심장 소릴 따라가', '커지는 울림 Oh my oh my god', 'Oh yeah', 'Let me hear you say yeah (Uh uh)', '숨겨놨던 맘속 deep blue sea', '꺼내 펼쳐봐 느껴지는 feels', 'Oh yeah', 'Don’t run away yeah (Now, now)', '철로 만든 heart 예쁜 꽃을 피워봐', '사막 속에 비를 내려봐 (Uh uh)', 'If you wanna be my lover', '닫힌 맘을 다 깨뜨려', 'If you wanna wanna', 'wanna wanna wanna', 'Show me your way', '어느 틈에 자라난 이끌림', '점을 이어 Oh baby', '맘속 fireworks 외쳐 higher hopes', '눈을 맞춰 It’s so easy you just gotta', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this and', 'I love you right back', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this and', 'I love you right back', 'Oh 큰 파도가 시작될 걸 (Ride now)', 'Buckle up, ready, set, go (Let’s go)', '이 감정의 폭을 explore', '조금 더 거침없이 빠져 이 fever', '그 순간 가슴속에 넘쳐난 flower', '이미 움트고 있던 숨', '고장 난 네 맘속의 bloom', 'Show me your way', '어느 틈에 연결된 piece of love', '선을 따라가 baby', '번진 fireworks 펼친 higher hopes', '손을 뻗어 It’s so easy you just gotta', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this and', 'I love you right back', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this and', 'I love you right back', 'Can you see the paradise?', '감각들을 깨워봐', '끝내 찾은 missing piece', '심장 속을 밝힌 peace', '나를 향해 켜진 love', '결국 너를 향할 love', '너와 내 꿈이 이어져 커져갈 time', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this and', 'I love you right back', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this and', 'I love you right back', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this Love me like that', 'Love me like this and', 'I love you right back']"
주호,잘가요,"['미안해 마요 이제야 난 깨달아요', '내 절대 그대 짝이 아님을', '괜찮을게요 영혼 밖에 팔 것 없는', '못난 날 잘 비켜갔어요', '그대 행복 내가 꼭 아니라도', '지킨다면 그게 사랑일 테죠', '그게 나의 몫이죠', '잘 가요 내 소중한 사람', '행복했어요', '그래도 이것만 알아줘요', '지금 그 사랑보다', '결코 내 사랑이', '부족하다거나 얕지 않음을', '잊어도 돼요 나를 만난 시간들은', '잠깐의 연극이라 여김을', '잘한 거예요 아무리 난 노력해도', '작은 희망도 없잖아요', '아주 멀리, 멀리 뛰어가세요', '어떡해요 자꾸 잘못한 일만', '떠오르는 걸', '잘 가요 내 소중한 사람', '행복했어요', '그래도 이것만 알아줘요', '지금 그 사랑보다 결코 내 사랑이', '부족하다거나 얕지 않음을', '어긋난 인연이 남겨놓은 사랑이란', '날카로운 슬픔이군요', '잘 가요 내 사랑아 고마웠어요', '그래도 이것만 알아줘요', '지금 그 사랑보다 결코 내 사랑이', '부족하다거나 얕지 않음을', '부족하다거나 얕지 않음을']"
경서,밤하늘의 별을(2020),"['밤하늘의 별을 따서 너에게 줄래', '너는 내가 사랑하니까', '더 소중하니까', '오직 너 아니면 안 된다고', '외치고 싶어 그저', '내 곁에만 있어줘', '떠나지 말아줘', '참 많이 어색했었죠 널 처음 만난 날', '멀리서 좋아하다가 들킨 사람처럼', '숨이 가득 차올라서', '아무 말 하지 못했는데', '너는 말 없이 웃으며 내 손 잡아줬죠', '밤하늘의 별을 따서 너에게 줄래', '너는 내가 사랑하니까', '더 소중하니까', '오직 너 아니면 안 된다고', '외치고 싶어', '그저 내 곁에만 있어줘', '떠나지 말아줘', '널 좋아하는 내 마음이 표현이 안 돼', '꿈이 아니면 좋겠어 자꾸 웃음 나와', '내 모든 걸 다 준대도', '너에겐 아깝질 않아', '이 순간이 영원하길 난 정말 행복해', '밤하늘의 별을 따서 너에게 줄래', '너는 내가 사랑하니까', '더 소중하니까', '오직 너 아니면 안 된다고', '외치고 싶어', '그저 내 곁에만 있어줘', '떠나지 말아줘', '그저 내 곁에만 있어줘', '떠나지 말아줘', '많고 많은 사람 중에', '너를 만나서 행복하고 싶어', '두 번 다시 울지 않을래', '오직 내 눈에는 너만 보여', '나를 아껴줘 이제부터', '혼자가 아니야 우린 함께니까', '나나나 난난 난난나', '나나나 난난 난난나', '나 나나나 난난 난난나 나나난나', '나나나 난난 난난나', '나나나 난난 난난나', '나 나나나 난난 난난나 나나난나']"
임영웅,A bientot,"['A bientot', 'A bientot', '이 밤이 지나면 괜찮아질 수 있을까', '쓰린 내 맘이 회복될 수가 있을까', '네가 떠난 빈자리가 너무 크니까', '그 공허함에 깔려 겨우 살고 있잖아', '기억은 잔인하고 후유증은 지독해', '겨우 잠을 이뤄도 꿈자리는 뒤숭숭해', '마음의 반을 도려내 버리고 난 후에', '너라는 감옥에서 풀려날 수 있었네', '38도 탕 안처럼 포근한', '그날의 온도는 아직도 나의 가슴에', '깊게 뿌리내려 뻗어 미련이란 놈은', '공기처럼 내 마음을 드나드네', '넌 빌런이자 하나님이야', '셀 수 없는 많은 노래를', '잉태하고 부숴버렸네', '널 향해 나는 기도해', '널 향해 나는 기도해', 'A bientot', 'A bientot', '인생은 너무 외로워', '너에게 전화를 거네요', 'A bientot', 'A bientot', '인생은 너무 외로워', '너에게 전화를 거네요', '이럼 안되지만', '그때 우린 뜨거운 용암처럼 사랑했네', '너의 영은 열이 되어 내 몸에 있네', '가열된 너의 온기가 아직도 식질 않네', '늦은 새벽 눈물로 가득 찬 내 베개', '사진에 찍혀 있던 우리들의 손가락', '추억이 되어 흘러내리는 그 손가락', '우리의 추억들이 나는 너무 좋았지', '라디오에서 소개된 사연들처럼', '난 요새', 'Young Thug Pick Up The Phone', '꽂혀있어', '너는 어떤 노래를 듣는지 궁금해', '아직도 힙합을 듣고 있어', '힙합을 듣고 있다면 언젠가', '이 노래도 들을 수 있을까', '넌 나에게 음악 그 이상의 존재였어', '서로를 이해하는 법 몰랐었던 우리들', '서툶 때문에 상처를 주고받곤 했잖아', '함께 나눈 감정들 너무 달달했기에', '다시 예전으로 발걸음을 돌려보려 해도', 'A bientot', 'A bientot', '인생은 너무 외로워', '너에게 전화를 거네요', 'A bientot', 'A bientot', '인생은 너무 외로워', '너에게 전화를 거네요', '이럼 안되지만', '인생이 너무 외로워', '허공에 말을 걸지만', '그건 단조로운 리듬이 돼', '그건 단조로운 리듬이 돼', '마음이 너무 외로워', '허공에 말을 걸지만', '그건 단조로운 리듬이 돼', '그건 단조로운 리듬이 돼', '그건 단조로운 리듬이', '그건 단조로운 리듬이 되고 있네', 'A bientot', 'A bientot', '이제는 너를 잊을게 잊을게', 'A bientot']"
백아,첫사랑,"['알아 내 맘에 조용히', '문을 두드리면', '눈에 뿌옇게 고여버린', '널 흘려보내야 해', '기억은 저 빠른', '시곗바늘을 놓쳐', '처음 널 알아본', '마지막에 웃어보일거야', '사선을 트는 저 빛은', '날 향해 불을 피우고', '재가 되지 않으려', '난 돌아서지만', '빈 갈피에 차오른', '우리라는 색은', '완벽할 필요 없이', '아름다운 영화였어', '우리가 머문 밤 사이', '피어버린 심장소리에', '밤 하늘의 별을 이어', '널 그리는 걸', '이 시간의 난', '너와의 시간을 물 들이고', '첫사랑이라는', '이름으로 지어지나봐', '저 별도 달도 사랑한', '우리의 파란 하늘은', '손 닿을 필요 없이 부서진', '은하수인것 같아', '우리가 머문 밤 사이', '피어버린 심장소리에', '밤 하늘의 별을 이어', '널 그리는 걸', '이 시간의 난', '너와의 시간을 물 들이고', '첫 사랑이라는', '이름으로 지어지나봐', '이 시간의 난', '첫 사랑이라는', '이름으로 지워지나봐']"
"10CM, BIG Naughty (서동현)",딱 10CM만,"['1 2 3 4 5 6 7 8 9 10', '딱 10CM만', '더도 말고 덜도 말고 딱 그 정도만', '한번 해보자', '우리 멀어져 보자', '딱 반 발자국만', '더도 말고 덜도 말고 딱 그 정도만', '한번 해보자', '우리 멀어져 보자', '자세히 보아야 예쁘다', '오래 보아야 사랑스럽다', '참 좋아하던 말이었는데 글쎄', '아무거나 눌러보다가', '한발자국 뒤에서', '보면 보이지 않던 아름다움이', '보인다는 말에', '집에 가는 길에', '액정 밖의 화면을 봤네', '맨날 본 똑같은 거리들이', '오늘따라 이상하게 예뻐 보이는 게', '싫은 것도 싫지 않아야 어른이 되지', '우리 조금만 반 발자국만', '한 발자국만 아님 반 발자국만', '멀어져 볼까', '1 2 3 4 5 6 7 8 9 10', '딱 10CM만', '더도 말고 덜도 말고 딱 그 정도만', '한번 해보자', '우리 멀어져 보자', '딱 반 발자국만', '더도 말고 덜도 말고 딱 그 정도만', '한번 해보자', '우리 멀어져 보자', '꽃을 보았다 예뻤다', '자세히 보려고 꺾었다', '참 좋아하던 향이었는데 글쎄', '이제는 한 두번 누르는 향수처럼', '쉽게 피고 아쉽게 지는', '자세히 안 봐도 오래 안 봐도', '이 거리를 가득 채우는', '꽃들도 있더라고', '삐거덕 거리는', '빈 수레바퀴는', '쉼과 의심 그 사이 어딘가로 더', '미끄러져가는데', '일찍이 이미 희미해 져버린', '우리의 길 위 의미는 헤져버린', '목적지에 적힌 음표와 같아서', '1 2 3 4 5 6 7 8 9 10', '딱 10CM만', '더도 말고 덜도 말고 딱 그 정도만', '한번 해보자', '우리 멀어져 보자', '딱 반 발자국만', '더도 말고 덜도 말고 딱 그 정도만', '한번 해보자', '우리 멀어져 보자', '딱 10CM만', '더도 말고 덜도 말고 딱 그 정도만', '한번 해보자', '우리 멀어져 보자', '딱 반 발자국만', '더도 말고 덜도 말고 딱 그 정도만', '한번 해보자', '우리 멀어져 보자']"
로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)","['마음을 다 보여줬던 너와는 다르게', '지난 사랑에 겁을 잔뜩 먹은', '나는 뒷걸음질만 쳤다', '', '너는 다가오려 했지만', '분명 언젠가 떠나갈 것이라 생각해', '도망치기만 했다', '', '같이 구름 걸터앉은 나무 바라보며', '잔디밭에 누워', '한 쪽 귀로만 듣던 달콤한 노래들이', '쓰디쓴 아픔이 되어', '다시 돌아올 것만 같아', '', '분명 언젠가 다시 스칠 날 있겠지만', '모른 척 지나가겠지', '최선을 다한 넌 받아들이겠지만', '서툴렀던 난', '아직도 기적을 꿈꾼다', '눈 마주치며 그땐 미안했었다고', '용서해달라고 얘기하는 날', '그때까지 잘 지내자 우리 우리', '', '지금 생각해보면 그까짓 두려움', '내가 바보 같았지 하며', '솔직해질 자신 있으니', '돌아오기만 하면 좋겠다', '', '분명 언젠가 다시 스칠 날 있겠지만', '모른 척 지나가겠지', '최선을 다한 넌 받아들이겠지만', '서툴렀던 난', '아직도 기적을 꿈꾼다', '눈 마주치며 그땐 미안했었다고', '용서해달라고 얘기하는 날', '그때까지 잘 지내자 우리 우리', '', '눈 마주치며 그땐 미안했다고', '용서해달라고 이야기 하는 날', '그때까지', '잘 지내자', '우리']"
(여자)아이들,Allergy,"['얼굴 없는 Feed', '파리 날리는 Followers', 'I’m a hater of Instagram', 'Hater of TikTok', 'Lock 걸린 갤러리', '볼품없는 Fit', '뭔데 운동도 안 하고', '메이크업 하나도 못하고', '그래 난 내가 봐도 별로인걸', '매일 밤 In 탐색 Tab', '나만 없는 샤넬', '왠지 나보다 성숙한 요즘 10대', 'MZ 해시태그 What the Y2K', '세상은 나 빼고 잘 돌아가', 'Please give me the Hate button', '난 내가 너무 싫거든', '빌어먹을 My name', 'Why ain’t I pretty', 'Why ain’t I lovely', 'Why ain’t I sexy', 'Why am I me', 'Love me love me love me', 'love me love me, want', 'Love me love me love me', 'love me love me, want', 'She so pretty', 'Yea so lovely', 'She got everything', 'Why am I not her', 'Love me love me love me', 'love me love me but', '빌어먹을 Huh 내 거울 알러지', '나도 Want to dance Hype Boy', 'But 화면 속엔 Like TOMBOY', '비웃을 거야 그래 그 Boy', 'Oh god it’s so funny', '말투는 왜 Too much dope', '내가 뭔데 성격까지 좋지 않아', '그래 맞아 나는 평생 혼자일지도', 'Please give me your Like button', '나도 사랑받고 싶거든', '빌어먹을 My name', 'Why ain’t I pretty', 'Why ain’t I lovely', 'Why ain’t I sexy', 'Why am I me', 'Love me love me love me', 'love me love me, want', 'Love me love me love me', 'love me love me, want', 'She so pretty', 'Yea so lovely', 'She got everything', 'Why am I not her', 'Love me love me love me', 'love me love me but', '빌어먹을 Huh 내 거울 알러지', '라라라라라 라라라 라라라', '라라라라라 라라라 라', '라라라라라 라라라 라라라', '라라라라라 라라라 라', '빌어먹을 Huh 내 거울 알러지']"
탑현,나에게 그대만이,"['더 이상 나에게', '다른 사랑은 없다는 걸', '이제 나는 알아요', '나에게 사랑은', '항상 하나뿐이었다고', '나의 사랑은 그대 단 한 사람', '나에겐 오직 한 사람', '세상 누구보다 내게 소중한 사람', '널 사랑해 널 사랑해', '이 말 너에게만 하고 싶어', '네가 없이 난 살 수 없어서', '사랑 하나로만 살아가는 나에게', '내 마지막 그날까지 사랑으로', '남아주길 바라 그대만이', '오늘이 지나면', '다시 볼 수 없을 것 같아', '그대 울지 말아요', '시간이 지나서', '우리 하나 되는 그날에', '나와 함께 할 그대 단 한 사람', '나에겐 오직 한 사람', '세상 누구보다 내게 소중한 사람', '널 사랑해 널 사랑해', '이 말 너에게만 하고 싶어', '네가 없이 난 살 수 없어서', '사랑 하나로만 살아가는 나에게', '내 마지막 그날까지', '사랑으로 남아주길 바라 그대만이', '소중한 너를 위해서', '내게 남아있는 미련 모두 버려도', '내 사랑은 내 사랑은', '아직 너 하나만 원하는데', '영원히 너를 지켜준다는', '약속 하나로만 살아가는 나에게', '내 사랑은 단 한 사람', '다시 태어나도 그대만을 사랑할게']"
